Account,Date,kWh,month,day,year,hour,Day of Week,Weekday,Peakhour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,WindDirDegrees,Conditions,Wind_Direction
26908650026,9/27/2014,157.159997,9,27,2014,15,6,1,1,79,54,42,30.13,10,6.9,140,Clear,SE
26908650026,9/27/2014,146.769998,9,27,2014,16,6,1,1,77,55.9,48,30.13,10,5.8,90,Clear,East
26908650026,9/27/2014,127.889997,9,27,2014,17,6,1,1,73.9,55,52,30.12,10,4.6,110,Clear,ESE
26908650026,9/27/2014,125.319998,9,27,2014,18,6,1,1,72,55.9,57,30.13,10,0,0,Clear,North
26908650026,9/27/2014,123.849998,9,27,2014,19,6,1,0,71.1,57,61,30.14,10,5.8,170,Clear,South
26908650026,9/27/2014,120.539994,9,27,2014,20,6,1,0,70,57.9,65,30.15,10,4.6,190,Clear,South
26908650026,9/27/2014,96.659999,9,27,2014,21,6,1,0,68,57,68,30.15,10,4.6,210,Clear,SSW
26908650026,9/27/2014,90.63,9,27,2014,22,6,1,0,66.9,57.9,73,30.16,10,3.5,200,Clear,SSW
26908650026,9/27/2014,91.4,9,27,2014,23,6,1,0,64.9,57.9,78,30.15,10,3.5,190,Clear,South
26908650026,9/28/2014,91.26,9,28,2014,0,0,0,0,64,59,84,30.16,10,3.5,220,Clear,SW
26908650026,9/28/2014,91.65,9,28,2014,1,0,0,0,63,59,87,30.15,10,0,0,Clear,North
26908650026,9/28/2014,91.83,9,28,2014,2,0,0,0,62.1,59,90,30.15,10,0,0,Clear,North
26908650026,9/28/2014,91.86,9,28,2014,3,0,0,0,61,57.9,90,30.14,10,0,0,Clear,North
26908650026,9/28/2014,92.08,9,28,2014,4,0,0,0,61,57.9,90,30.15,10,0,0,Clear,North
26908650026,9/28/2014,92.41,9,28,2014,5,0,0,0,60.1,57.9,93,30.15,9,0,0,Clear,North
26908650026,9/28/2014,92.05,9,28,2014,6,0,0,0,60.1,57.9,93,30.16,8,0,0,Clear,North
26908650026,9/28/2014,97.689999,9,28,2014,7,0,0,1,64,61,90,30.16,8,0,0,Clear,North
26908650026,9/28/2014,106.279998,9,28,2014,8,0,0,1,66.9,60.1,79,30.15,8,3.5,150,Clear,SSE
26908650026,9/28/2014,125.039994,9,28,2014,9,0,0,1,72,60.1,66,30.13,8,5.8,180,Clear,South
26908650026,9/28/2014,130.979994,9,28,2014,10,0,0,1,77,61,58,30.11,10,4.6,0,Clear,Variable
26908650026,9/28/2014,131.809999,9,28,2014,11,0,0,1,77,61,58,30.08,10,5.8,130,Clear,SE
26908650026,9/28/2014,132.389996,9,28,2014,12,0,0,1,81,60.1,49,30.06,10,5.8,130,Clear,SE
26908650026,9/28/2014,133.059995,9,28,2014,13,0,0,1,86,59,40,30.04,10,8.1,270,Clear,West
26908650026,9/28/2014,118.499997,9,28,2014,14,0,0,1,86,60.1,41,30.02,10,3.5,0,Partly Cloudy,Variable
26908650026,9/28/2014,116.149997,9,28,2014,15,0,0,1,82,61,49,30,10,5.8,0,Scattered Clouds,Variable
26908650026,9/28/2014,116.929997,9,28,2014,16,0,0,1,78.1,60.1,54,29.99,10,3.5,140,Scattered Clouds,SE
26908650026,9/28/2014,118.059995,9,28,2014,17,0,0,1,82.9,61,47,30,10,9.2,290,Mostly Cloudy,WNW
26908650026,9/28/2014,115.949998,9,28,2014,18,0,0,1,82,57.9,44,29.99,10,10.4,260,Scattered Clouds,West
26908650026,9/28/2014,113.439996,9,28,2014,19,0,0,0,79,59,50,29.99,10,6.9,240,Scattered Clouds,WSW
26908650026,9/28/2014,98.679998,9,28,2014,20,0,0,0,75,60.1,60,29.99,10,6.9,230,Mostly Cloudy,SW
26908650026,9/28/2014,91.04,9,28,2014,21,0,0,0,73,61,66,29.99,10,9.2,220,Scattered Clouds,SW
26908650026,9/28/2014,90.25,9,28,2014,22,0,0,0,72,61,68,29.98,10,9.2,240,Scattered Clouds,WSW
26908650026,9/28/2014,91.01,9,28,2014,23,0,0,0,69.1,61,75,29.98,10,9.2,220,Scattered Clouds,SW
26908650026,9/29/2014,90.83,9,29,2014,0,1,1,0,68,61,78,29.97,10,8.1,230,Partly Cloudy,SW
26908650026,9/29/2014,91.13,9,29,2014,1,1,1,0,68,61,78,29.97,10,9.2,240,Clear,WSW
26908650026,9/29/2014,91.42,9,29,2014,2,1,1,0,66.9,60.1,79,29.96,10,5.8,250,Partly Cloudy,WSW
26908650026,9/29/2014,91.57,9,29,2014,3,1,1,0,66,60.1,81,29.96,10,3.5,240,Partly Cloudy,WSW
26908650026,9/29/2014,91.21,9,29,2014,4,1,1,0,66.9,60.1,79,29.95,10,8.1,270,Clear,West
26908650026,9/29/2014,92.41,9,29,2014,5,1,1,0,68,59,73,29.95,10,4.6,290,Partly Cloudy,WNW
26908650026,9/29/2014,274.989992,9,29,2014,6,1,1,0,66.9,57.9,73,29.96,10,5.8,280,Mostly Cloudy,West
26908650026,9/29/2014,316.979994,9,29,2014,7,1,1,1,0,0,0,0,0,0,0,0,0
26908650026,9/29/2014,317.339992,9,29,2014,8,1,1,1,69.1,57,65,29.97,10,4.6,330,Overcast,NNW
26908650026,9/29/2014,324.949997,9,29,2014,9,1,1,1,70,57,63,29.98,10,4.6,330,Overcast,NNW
26908650026,9/29/2014,328.409993,9,29,2014,10,1,1,1,71.1,59,66,29.97,10,5.8,20,Overcast,NNE
26908650026,9/29/2014,326.739994,9,29,2014,11,1,1,1,72,59,64,29.97,10,8.1,70,Overcast,ENE
26908650026,9/29/2014,319.009999,9,29,2014,12,1,1,1,73,57.9,59,29.97,10,10.4,50,Mostly Cloudy,NE
26908650026,9/29/2014,318.799991,9,29,2014,13,1,1,1,72,57.9,61,29.97,10,12.7,70,Scattered Clouds,ENE
26908650026,9/29/2014,304.419997,9,29,2014,14,1,1,1,70,57,63,29.95,10,12.7,60,Mostly Cloudy,ENE
26908650026,9/29/2014,297.90999,9,29,2014,15,1,1,1,66.9,59,76,29.96,10,17.3,50,Overcast,NE
26908650026,9/29/2014,284.839994,9,29,2014,16,1,1,1,64,59,84,29.98,8,13.8,50,Overcast,NE
26908650026,9/29/2014,233.759994,9,29,2014,17,1,1,1,63.03333333,59,87,29.98666667,5.666666667,13.43333333,50,"Overcast, Overcast, Overcast","ENE, NE, NE"
26908650026,9/29/2014,167.749996,9,29,2014,18,1,1,1,60.9,58.45,92,30,4.5,11.55,35,"Overcast, Overcast","NE, NNE"
26908650026,9/29/2014,154.489998,9,29,2014,19,1,1,0,60.1,57,90,30.01,5,13.8,20,Overcast,NNE
26908650026,9/29/2014,144.739996,9,29,2014,20,1,1,0,59,57,93,30.01,4,16.1,30,Overcast,NNE
26908650026,9/29/2014,107.979999,9,29,2014,21,1,1,0,57.9,55.9,93,30.02,1,12.7,30,Overcast,NNE
26908650026,9/29/2014,102.869998,9,29,2014,22,1,1,0,57.9,57,97,30.02,1.5,11.5,10,Light Rain,North
26908650026,9/29/2014,102.149999,9,29,2014,23,1,1,0,57,55.9,96,30.01,1.5,13.8,10,Overcast,North
26908650026,9/30/2014,102.539999,9,30,2014,0,2,1,0,57.13333333,55.26666667,93.66666667,30.02,1.833333333,9.966666667,13.33333333,"Overcast, Overcast, Overcast","NNE, North, North"
26908650026,9/30/2014,102.5,9,30,2014,1,2,1,0,57,55,93,30.01,2,8.1,360,Light Rain,North
26908650026,9/30/2014,102.679999,9,30,2014,2,2,1,0,57.1,55.2,93.5,30.01,8.5,10.4,10,"Light Rain, Overcast","North, North"
26908650026,9/30/2014,102.739999,9,30,2014,3,2,1,0,57,55,93,30.01,7,11.5,10,Light Rain,North
26908650026,9/30/2014,102.91,9,30,2014,4,2,1,0,57,55,93,30,10,12.7,20,Overcast,NNE
26908650026,9/30/2014,103.349998,9,30,2014,5,2,1,0,55.9,54,93,30.01,9,11.5,20,Overcast,NNE
26908650026,9/30/2014,244.739994,9,30,2014,6,2,1,0,55.9,54,93,30.03,10,10.4,30,Overcast,NNE
26908650026,9/30/2014,286.169996,9,30,2014,7,2,1,1,55.9,55,97,30.04,5,9.2,20,Light Rain,NNE
26908650026,9/30/2014,296.439996,9,30,2014,8,2,1,1,55.9,55,97,30.04,10,12.7,20,Overcast,NNE
26908650026,9/30/2014,292.709992,9,30,2014,9,2,1,1,55.9,54,93,30.06,10,8.1,20,Overcast,NNE
26908650026,9/30/2014,292.979995,9,30,2014,10,2,1,1,55.9,55,97,30.05,10,8.1,50,Light Rain,NE
26908650026,9/30/2014,295.439993,9,30,2014,11,2,1,1,55.9,55,97,30.04,10,8.1,20,Light Rain,NNE
26908650026,9/30/2014,287.029991,9,30,2014,12,2,1,1,57,55,93,30.04,10,8.1,40,Light Rain,NE
26908650026,9/30/2014,284.059995,9,30,2014,13,2,1,1,57,55,93,30.02,9,10.4,40,Light Rain,NE
26908650026,9/30/2014,276.019994,9,30,2014,14,2,1,1,57,55,93,30,6,12.7,10,Rain,North
26908650026,9/30/2014,274.119993,9,30,2014,15,2,1,1,55.65,53.8,93.5,30.005,6.5,11.5,20,"Light Rain, Light Rain","NNE, NNE"
26908650026,9/30/2014,277.499994,9,30,2014,16,2,1,1,55.9,55,97,30,9,10.4,20,Light Rain,NNE
26908650026,9/30/2014,226.539993,9,30,2014,17,2,1,1,55.9,54,93,30.02,8,9.2,10,Light Rain,North
26908650026,9/30/2014,171.559995,9,30,2014,18,2,1,1,55.9,54,93,30.03,10,8.1,10,Overcast,North
26908650026,9/30/2014,151.679999,9,30,2014,19,2,1,0,55.9,54,93,30.04,10,6.9,50,Overcast,NE
26908650026,9/30/2014,142.519999,9,30,2014,20,2,1,0,57.1,54.3,90.5,30.04,10,9.25,25,"Overcast, Overcast","NNE, NNE"
26908650026,9/30/2014,105.079999,9,30,2014,21,2,1,0,57.9,55.9,93,30.02,1,12.7,30,Overcast,NNE
26908650026,9/30/2014,94.77,9,30,2014,22,2,1,0,57,55,93,30.04,10,9.2,10,Light Rain,North
26908650026,9/30/2014,94.8,9,30,2014,23,2,1,0,57,55,93,30.04,10,6.9,360,Light Rain,North
26908650026,10/1/2014,95.03,10,1,2014,0,3,1,0,57,55,93,30.04,10,8.1,10,Overcast,North
26908650026,10/1/2014,94.879999,10,1,2014,1,3,1,0,57,55.9,96,30.04,10,13.8,30,Overcast,NNE
26908650026,10/1/2014,94.929999,10,1,2014,2,3,1,0,57,55,93,30.02,7,8.1,10,Overcast,North
26908650026,10/1/2014,95.209999,10,1,2014,3,3,1,0,57,55,93,30.01,7,11.5,10,Light Rain,North
26908650026,10/1/2014,94.719999,10,1,2014,4,3,1,0,57.2,55.4,94,30.02,10,13.8,20,"Overcast, Overcast","NNE, NNE"
26908650026,10/1/2014,94.47,10,1,2014,5,3,1,0,57,55,93,30.03,10,15,20,Overcast,NNE
26908650026,10/1/2014,232.649994,10,1,2014,6,3,1,0,57,55.9,96,30.04,7,12.7,20,Overcast,NNE
26908650026,10/1/2014,287.839995,10,1,2014,7,3,1,1,57,55.9,96,30.05,4,16.1,20,Overcast,NNE
26908650026,10/1/2014,294.259995,10,1,2014,8,3,1,1,57,55.9,96,30.06,3,16.1,20,Overcast,NNE
26908650026,10/1/2014,299.499993,10,1,2014,9,3,1,1,57.1,55.65,95,30.07,2.25,14.95,20,"Light Rain, Light Rain","NNE, NNE"
26908650026,10/1/2014,295.399995,10,1,2014,10,3,1,1,55.9,55,97,30.05,10,8.1,50,Light Rain,NE
26908650026,10/1/2014,297.419995,10,1,2014,11,3,1,1,57,55.9,96,30.08,3,15,20,Rain,NNE
26908650026,10/1/2014,291.559995,10,1,2014,12,3,1,1,57,55.9,96,30.09,2.5,15,30,Rain,NNE
26908650026,10/1/2014,284.169994,10,1,2014,13,3,1,1,55.56666667,55.56666667,100,30.07333333,2.5,14.2,33.33333333,"Heavy Rain, Heavy Rain, Rain","NE, NNE, NNE"
26908650026,10/1/2014,276.239998,10,1,2014,14,3,1,1,55.525,55.3,99.25,30.065,3,18.975,40,"Rain, Rain, Rain, Rain","NE, NE, NE, NE"
26908650026,10/1/2014,268.339993,10,1,2014,15,3,1,1,57.1,55.65,95,30.055,3,20.15,40,"Overcast, Light Rain","NE, NE"
26908650026,10/1/2014,271.319993,10,1,2014,16,3,1,1,55.9,55,97,30.07,3,13.8,40,Light Rain,NE
26908650026,10/1/2014,222.329996,10,1,2014,17,3,1,1,55.65,55.2,98.5,30.075,3,15.55,40,"Light Rain, Light Rain","NE, NE"
26908650026,10/1/2014,169.479999,10,1,2014,18,3,1,1,57,55.9,96,30.08,3,16.1,30,Light Rain,NNE
26908650026,10/1/2014,156.719994,10,1,2014,19,3,1,0,57,55.9,96,30.09,3,19.6,30,Light Rain,NNE
26908650026,10/1/2014,152.699999,10,1,2014,20,3,1,0,57.1,55.65,95,30.09,3,18.45,30,"Light Rain, Light Rain","NNE, NNE"
26908650026,10/1/2014,111.939996,10,1,2014,21,3,1,0,57,55.9,96,30.11,3,17.3,30,Light Rain,NNE
26908650026,10/1/2014,100.78,10,1,2014,22,3,1,0,55.56666667,55.56666667,100,30.1,2,18.03333333,33.33333333,"Light Rain, Light Rain, Light Rain","NNE, NNE, NE"
26908650026,10/1/2014,96.08,10,1,2014,23,3,1,0,55.9,55.9,100,30.11,2,18.4,30,Rain,NNE
26908650026,10/2/2014,95.999999,10,2,2014,0,4,1,0,55.9,55.9,100,30.1,2,16.1,20,Heavy Rain,NNE
26908650026,10/2/2014,96.239998,10,2,2014,1,4,1,0,55.65,55.2,98.5,30.105,5.5,16.1,25,"Light Rain, Light Rain","NNE, NNE"
26908650026,10/2/2014,96.15,10,2,2014,2,4,1,0,55.9,55,97,30.11,5,17.3,30,Light Rain,NNE
26908650026,10/2/2014,96.319998,10,2,2014,3,4,1,0,55.2,54.7,98,30.115,8.5,17.85,30,"Light Rain, Light Rain","NNE, NNE"
26908650026,10/2/2014,96.729999,10,2,2014,4,4,1,0,55,54,96,30.13,6,21.9,30,Overcast,NNE
26908650026,10/2/2014,95.939998,10,2,2014,5,4,1,0,55.2,53.8,95,30.14,6,19.6,30,"Light Rain, Light Rain","NNE, NNE"
26908650026,10/2/2014,231.839994,10,2,2014,6,4,1,0,55,54,96,30.14,4,17.3,30,Rain,NNE
26908650026,10/2/2014,295.219994,10,2,2014,7,4,1,1,55,54,96,30.15,7,15,20,Light Rain,NNE
26908650026,10/2/2014,301.659994,10,2,2014,8,4,1,1,55,54,96,30.16,10,16.1,20,Light Rain,NNE
26908650026,10/2/2014,302.169994,10,2,2014,9,4,1,1,54,53.1,97,30.17,10,18.4,40,Overcast,NE
26908650026,10/2/2014,302.029991,10,2,2014,10,4,1,1,54,53.1,97,30.18,10,16.1,20,Overcast,NNE
26908650026,10/2/2014,302.709996,10,2,2014,11,4,1,1,53.73333333,53.43333333,99,30.17333333,6.333333333,13.83333333,26.66666667,"Overcast, Light Rain, Overcast","NNE, NNE, NNE"
26908650026,10/2/2014,299.189995,10,2,2014,12,4,1,1,55.2,52.8,91.5,30.165,10,15.55,20,"Overcast, Overcast","NNE, NNE"
26908650026,10/2/2014,291.55999,10,2,2014,13,4,1,1,54.33333333,51.86666667,91.66666667,30.16666667,9,15.36666667,36.66666667,"Overcast, Overcast, Overcast","NE, NE, NNE"
26908650026,10/2/2014,279.509991,10,2,2014,14,4,1,1,54.7,50.9,87,30.155,10,15,40,"Overcast, Overcast","NE, NE"
26908650026,10/2/2014,275.049991,10,2,2014,15,4,1,1,53.8,50.9,90,30.16,10,13.25,35,"Overcast, Overcast","NNE, NE"
26908650026,10/2/2014,272.029993,10,2,2014,16,4,1,1,54,50,86,30.14,10,13.8,30,Overcast,NNE
26908650026,10/2/2014,220.999995,10,2,2014,17,4,1,1,54,48,80,30.15,10,10.4,20,Mostly Cloudy,NNE
26908650026,10/2/2014,166.529996,10,2,2014,18,4,1,1,51.9,47.2,84,30.16,10,10.4,20,"Scattered Clouds, Scattered Clouds","NNE, NNE"
26908650026,10/2/2014,151.139996,10,2,2014,19,4,1,0,52,48,86,30.17,10,6.9,330,Partly Cloudy,NNW
26908650026,10/2/2014,143.479998,10,2,2014,20,4,1,0,52,48,86,30.17,10,9.2,330,Clear,NNW
26908650026,10/2/2014,106.139996,10,2,2014,21,4,1,0,51.1,48,89,30.15,10,5.8,360,Clear,North
26908650026,10/2/2014,98.029999,10,2,2014,22,4,1,0,52,46.9,83,30.15,10,9.2,340,Clear,NNW
26908650026,10/2/2014,97.729999,10,2,2014,23,4,1,0,51.1,46.9,86,30.14,10,6.9,330,Clear,NNW
26908650026,10/3/2014,97.719997,10,3,2014,0,5,1,0,51.1,46,83,30.14,10,8.1,330,Clear,NNW
26908650026,10/3/2014,97.429998,10,3,2014,1,5,1,0,50,46,86,30.13,10,8.1,340,Clear,NNW
26908650026,10/3/2014,98.039998,10,3,2014,2,5,1,0,50,46,86,30.11,10,8.1,320,Clear,NW
26908650026,10/3/2014,97.819997,10,3,2014,3,5,1,0,48.9,46,90,30.11,10,5.8,340,Clear,NNW
26908650026,10/3/2014,98.3,10,3,2014,4,5,1,0,48.9,46.9,93,30.11,10,8.1,350,Clear,North
26908650026,10/3/2014,97.629998,10,3,2014,5,5,1,0,48,46.9,96,30.11,10,5.8,340,Clear,NNW
26908650026,10/3/2014,221.039992,10,3,2014,6,5,1,0,48,46.9,96,30.11,10,8.1,360,Scattered Clouds,North
26908650026,10/3/2014,282.549993,10,3,2014,7,5,1,1,48.9,46.9,93,30.11,10,6.9,350,Scattered Clouds,North
26908650026,10/3/2014,285.479997,10,3,2014,8,5,1,1,49.55,46.85,90.25,30.11,10,7.225,345,"Overcast, Mostly Cloudy, Mostly Cloudy, Mostly Cloudy","NNW, NNW, North, North"
26908650026,10/3/2014,292.349992,10,3,2014,9,5,1,1,52,48.9,89,30.1,10,8.1,350,Mostly Cloudy,North
26908650026,10/3/2014,293.779992,10,3,2014,10,5,1,1,53.1,50,89,30.1,10,11.5,10,Overcast,North
26908650026,10/3/2014,293.549994,10,3,2014,11,5,1,1,0,0,0,0,0,0,0,0,0
26908650026,10/3/2014,285.919993,10,3,2014,12,5,1,1,54.7,50,84,30.075,10,12.1,25,"Overcast, Overcast","NNE, NNE"
26908650026,10/3/2014,276.309992,10,3,2014,13,5,1,1,54,48.9,83,30.05,10,10.4,40,Overcast,NE
26908650026,10/3/2014,263.109992,10,3,2014,14,5,1,1,0,0,0,0,0,0,0,0,0
26908650026,10/3/2014,258.399993,10,3,2014,15,5,1,1,55,50,83,30.02,10,8.1,60,Mostly Cloudy,ENE
26908650026,10/3/2014,263.509991,10,3,2014,16,5,1,1,55,48.9,80,30.01,10,4.6,50,Mostly Cloudy,NE
26908650026,10/3/2014,219.849994,10,3,2014,17,5,1,1,54,50,86,30.01,8,8.1,40,Mostly Cloudy,NE
26908650026,10/3/2014,165.059996,10,3,2014,18,5,1,1,53.35,51.45,93.5,29.995,7,8.1,30,"Overcast, Overcast","NNE, NE"
26908650026,10/3/2014,149.309995,10,3,2014,19,5,1,0,53.35,51.9,95,29.985,6,7.5,25,"Overcast, Overcast","NNE, NNE"
26908650026,10/3/2014,146.099996,10,3,2014,20,5,1,0,53.1,52,96,29.97,4,6.9,10,Overcast,North
26908650026,10/3/2014,122.879997,10,3,2014,21,5,1,0,53.5,53.14,98.8,29.962,2.36,6.24,150,"Overcast, Overcast, Overcast, Overcast, Overcast","NNE, North, North, North, North"
26908650026,10/3/2014,118.159998,10,3,2014,22,5,1,0,53.43333333,53.43333333,100,29.94666667,3.166666667,5,226.6666667,"Overcast, Overcast, Overcast","North, NNW, NNW"
26908650026,10/3/2014,117.879999,10,3,2014,23,5,1,0,53.43333333,53.43333333,100,29.92333333,3.666666667,5,233.3333333,"Overcast, Light Rain, Overcast","NNW, North, North"
26908650026,10/4/2014,109.599997,10,4,2014,0,6,1,0,53.475,53.475,100,29.8875,1.4,4.05,175,"Overcast, Overcast, Overcast, Overcast","NNW, North, North, NNW"
26908650026,10/4/2014,102.289997,10,4,2014,1,6,1,0,53.43333333,53.43333333,100,29.87666667,2,2.333333333,230,"Overcast, Light Rain, Light Rain","North, North, NNW"
26908650026,10/4/2014,102.349998,10,4,2014,2,6,1,0,53.35,53.35,100,29.86,0.8,0,0,"Light Rain, Overcast","North, North"
26908650026,10/4/2014,102.379997,10,4,2014,3,6,1,0,53.43333333,53.43333333,100,29.84666667,0.8,2.7,213.3333333,"Light Rain, Overcast, Overcast","NW, NW, North"
26908650026,10/4/2014,102.65,10,4,2014,4,6,1,0,53.1,53.1,100,29.84,0.8,4.6,330,Overcast,NNW
26908650026,10/4/2014,103.269997,10,4,2014,5,6,1,0,53.35,53.35,100,29.825,3,3.5,185,"Overcast, Overcast","North, NNE"
26908650026,10/4/2014,102.749999,10,4,2014,6,6,1,0,53.5,53.5,100,29.826,1.28,1.4,134,"Overcast, Overcast, Overcast, Overcast, Overcast","North, North, North, North, NW"
26908650026,10/4/2014,190.069997,10,4,2014,7,6,1,1,54,54,100,29.81,0.5,0,0,Overcast,North
26908650026,10/4/2014,227.329992,10,4,2014,8,6,1,1,54,54,100,29.8,0.5,0,0,Overcast,North
26908650026,10/4/2014,234.349997,10,4,2014,9,6,1,1,55.65,55.65,100,29.785,1.5,2.3,65,"Overcast, Overcast","North, SE"
26908650026,10/4/2014,234.229995,10,4,2014,10,6,1,1,57.55,57.55,100,29.76,0.75,8.1,110,"Light Rain, Light Rain","SE, East"
26908650026,10/4/2014,235.479992,10,4,2014,11,6,1,1,57.55,57.55,100,29.735,2,10.95,95,"Overcast, Overcast","East, East"
26908650026,10/4/2014,234.919995,10,4,2014,12,6,1,1,58.1,57.55,98,29.72,1.5,10.95,110,"Overcast, Overcast","ESE, East"
26908650026,10/4/2014,233.81999,10,4,2014,13,6,1,1,57.8,57.8,100,29.68333333,8,12.3,110,"Overcast, Overcast, Overcast","ESE, ESE, ESE"
26908650026,10/4/2014,154.159999,10,4,2014,14,6,1,1,57.43333333,57.43333333,100,29.64666667,0.833333333,13.8,100,"Overcast, Overcast, Fog","East, East, East"
26908650026,10/4/2014,149.119998,10,4,2014,15,6,1,1,57.9,57.9,100,29.64,0.5,13.8,110,Fog,ESE
26908650026,10/4/2014,136.129996,10,4,2014,16,6,1,1,58.1,58.1,100,29.615,5,13.25,105,"Light Rain, Rain","ESE, East"
26908650026,10/4/2014,119.389999,10,4,2014,17,6,1,1,57.9,57.9,100,29.6,8,11.5,120,Overcast,ESE
26908650026,10/4/2014,117.679995,10,4,2014,18,6,1,1,59,59,100,29.59,10,9.25,140,"Overcast, Overcast","SE, SE"
26908650026,10/4/2014,117.789998,10,4,2014,19,6,1,0,59,59,100,29.57,7,9.2,130,Light Rain,SE
26908650026,10/4/2014,117.879998,10,4,2014,20,6,1,0,59.55,59.55,100,29.545,7.5,11.5,120,"Light Rain, Overcast","ESE, ESE"
26908650026,10/4/2014,98.45,10,4,2014,21,6,1,0,60.86666667,60.86666667,100,29.53666667,5,6.533333333,193.3333333,"Overcast, Light Rain, Heavy Rain","SSE, SSW, SW"
26908650026,10/4/2014,93.61,10,4,2014,22,6,1,0,62.025,62.025,100,29.54,4.375,6.925,207.5,"Heavy Rain, Rain, Light Rain, Overcast","WSW, SW, South, South"
26908650026,10/4/2014,94.03,10,4,2014,23,6,1,0,62.43333333,62.43333333,100,29.54,10,6.533333333,220,"Overcast, Light Rain, Overcast","South, WSW, WSW"
26908650026,10/5/2014,94.03,10,5,2014,0,0,0,0,61.8,59,90.5,29.545,10,13.25,265,"Overcast, Mostly Cloudy","West, West"
26908650026,10/5/2014,94.819999,10,5,2014,1,0,0,0,57,55,93,29.56,10,13.8,260,Mostly Cloudy,West
26908650026,10/5/2014,94.909998,10,5,2014,2,0,0,0,55,52,89,29.57,10,9.2,270,Mostly Cloudy,West
26908650026,10/5/2014,94.909999,10,5,2014,3,0,0,0,53.1,50,89,29.6,10,13.8,260,Mostly Cloudy,West
26908650026,10/5/2014,95.5,10,5,2014,4,0,0,0,51.1,48.9,92,29.62,10,12.7,270,Clear,West
26908650026,10/5/2014,95.58,10,5,2014,5,0,0,0,50,46.9,89,29.64,10,15,270,Partly Cloudy,West
26908650026,10/5/2014,94.81,10,5,2014,6,0,0,0,48.9,44.1,83,29.66,10,16.1,270,Scattered Clouds,West
26908650026,10/5/2014,100.259999,10,5,2014,7,0,0,1,48.9,44.1,83,29.68,10,16.1,280,Scattered Clouds,West
26908650026,10/5/2014,99.729998,10,5,2014,8,0,0,1,51.1,43,74,29.71,10,16.1,270,Scattered Clouds,West
26908650026,10/5/2014,121.45,10,5,2014,9,0,0,1,53.1,43,69,29.73,10,12.7,270,Scattered Clouds,West
26908650026,10/5/2014,122.109998,10,5,2014,10,0,0,1,55.9,41,57,29.74,10,16.1,270,Scattered Clouds,West
26908650026,10/5/2014,122.549999,10,5,2014,11,0,0,1,57,37.9,49,29.75,10,12.7,270,Scattered Clouds,West
26908650026,10/5/2014,122.279997,10,5,2014,12,0,0,1,59,34,39,29.75,10,17.3,260,Scattered Clouds,West
26908650026,10/5/2014,122.309998,10,5,2014,13,0,0,1,59,35.1,41,29.75,10,11.5,250,Scattered Clouds,WSW
26908650026,10/5/2014,106.449997,10,5,2014,14,0,0,1,60.1,34,38,29.75,10,9.2,240,Clear,WSW
26908650026,10/5/2014,104.799999,10,5,2014,15,0,0,1,60.1,34,38,29.78,10,9.2,240,Clear,WSW
26908650026,10/5/2014,107.699999,10,5,2014,16,0,0,1,59,33.1,38,29.79,10,9.2,260,Clear,West
26908650026,10/5/2014,108.669997,10,5,2014,17,0,0,1,57,34,42,29.82,10,12.7,240,Clear,WSW
26908650026,10/5/2014,107.519997,10,5,2014,18,0,0,1,55.9,35.1,45,29.85,10,8.1,250,Clear,WSW
26908650026,10/5/2014,107.739998,10,5,2014,19,0,0,0,54,37,53,29.87,10,6.9,230,Clear,SW
26908650026,10/5/2014,100.899997,10,5,2014,20,0,0,0,53.1,37,55,29.9,10,8.1,230,Partly Cloudy,SW
26908650026,10/5/2014,94.42,10,5,2014,21,0,0,0,52,37,57,29.92,10,6.9,240,Clear,WSW
26908650026,10/5/2014,93.999999,10,5,2014,22,0,0,0,53.1,35.1,50,29.94,10,9.2,280,Clear,West
26908650026,10/5/2014,94.74,10,5,2014,23,0,0,0,51.1,37,59,29.95,10,6.9,280,Clear,West
26908650026,10/6/2014,94.759999,10,6,2014,0,1,1,0,50,37.9,63,29.97,10,9.2,280,Clear,West
26908650026,10/6/2014,94.81,10,6,2014,1,1,1,0,48.9,37.9,66,29.99,10,4.6,280,Clear,West
26908650026,10/6/2014,94.68,10,6,2014,2,1,1,0,48,39,71,29.99,10,3.5,260,Clear,West
26908650026,10/6/2014,94.69,10,6,2014,3,1,1,0,46,39,76,30.02,10,5.8,230,Clear,SW
26908650026,10/6/2014,95.19,10,6,2014,4,1,1,0,46.9,37.9,71,30.03,10,0,0,Clear,North
26908650026,10/6/2014,94.589999,10,6,2014,5,1,1,0,44.1,37.9,79,30.04,10,5.8,210,Clear,SSW
26908650026,10/6/2014,212.949996,10,6,2014,6,1,1,0,44.1,37.9,79,30.06,10,6.9,210,Clear,SSW
26908650026,10/6/2014,284.219991,10,6,2014,7,1,1,1,48,39,71,30.09,10,6.9,280,Clear,West
26908650026,10/6/2014,294.589992,10,6,2014,8,1,1,1,51.1,39.9,66,30.1,10,3.5,260,Clear,West
26908650026,10/6/2014,304.649997,10,6,2014,9,1,1,1,53.1,41,64,30.12,10,0,0,Clear,North
26908650026,10/6/2014,302.519994,10,6,2014,10,1,1,1,57,39.9,53,30.12,10,4.6,150,Clear,SSE
26908650026,10/6/2014,304.219992,10,6,2014,11,1,1,1,60.1,39,46,30.12,10,8.1,170,Clear,South
